P,lK1_ratio,lK3_ratio
259375.0,(0.9937390315267604+2.5613643652636697e-16j),(0.9922281985794131+4.1355536345066067e-16j)
325000.0,(0.9949978563352312-2.0557023908227656e-27j),(0.9937355402347856-2.5143446396608024e-27j)
390625.0,(0.9960518167019506+2.721043893638892e-14j),(0.9955354430960539+6.853247833182118e-14j)
P,lK1_ratio,lK3_ratio
78125.0,(0.9805668706193094-2.8128873900386206e-15j),(0.9744368531876748-1.4909206930335688e-15j)
P,lK1_ratio,lK3_ratio
1.9036539387158786,(0.0004638695325382987-1.7367846507143614e-28j),(0.0009273642288827548-3.4705557921283946e-28j)
2.1748724664190813,(0.000529923351864265-1.6745860413823964e-28j),(0.001059348257476092-3.3458237240924485e-28j)
2.4847322031537495,(0.0006053774167733099-1.26721440750928e-28j),(0.001210093722221917-2.5315122301571795e-28j)
2.8387384624692853,(0.0006915677691961032-1.9981552296226329e-28j),(0.001382260614178035-3.991022070657154e-28j)
3.2431809142547854,(0.0007900198355948385-2.320829568975231e-28j),(0.0015788839433961174-4.634601899794511e-28j)
3.7052453340267197,(0.0009024751836504933-2.701709079300215e-28j),(0.0018034259700811974-5.393986121865813e-28j)
4.2331412734282745,(0.0010309216649166942-1.056271232175567e-28j),(0.0020598355091453347-2.1083115174015106e-28j)
4.836247920276777,(0.001177628350420996-2.9167490161165365e-28j),(0.0023526152126366203-5.820100927881373e-28j)
5.525280739671431,(0.001345132770174966-1.8353861510380189e-28j),(0.0026869053807817224-3.6611096307726977e-28j)
6.312481856893091,(0.0015365457152513313-1.8409379331222322e-28j),(0.0030685324888379034-3.6707728809130037e-28j)
7.21183756465088,(0.0017550823317072943-2.545098624765527e-28j),(0.00350418234006305-5.072618369712492e-28j)
8.23932681915198,(0.0020046399099352507-4.8280449362507795e-28j),(0.0040014346129335285-9.61791300569819e-28j)
9.41320514005274,(0.0022896037079066936-8.705433607258825e-28j),(0.004568924714694026-1.7332084032939635e-27j)
10.754328958374195,(0.0026149735490015487-2.9634223757776123e-28j),(0.005216475692814544-5.896158941158339e-28j)
12.286526175108715,(0.0029864483982034854-3.139964039330923e-28j),(0.005955254634313639-6.242734531159509e-28j)
14.037019514275025,(0.00341052214344998+1.2568649811399526e-28j),(0.0067979475438764685+2.4967029429931587e-28j)
16.036910192184102,(0.003894591950144436+6.004646370365504e-28j),(0.007758954223157634+1.1916276022051408e-27j)
18.321730496323337,(0.00444708069925597-8.009702009159052e-28j),(0.008854604575904526-1.5877551664219722e-27j)
20.932075091591354,(0.005077575167614016+5.560942554596019e-28j),(0.010103397567188033+1.1009310099222104e-27j)
23.91432227037421,(0.005796981771802125-1.2126676181298009e-27j),(0.011526263735610087-2.397278307494477e-27j)
27.321457960995584,(0.006617701870437779-1.3808894161986809e-27j),(0.013146851651383509-2.7252702765654465e-27j)
31.214017134794084,(0.007553828804461812+1.0705861733259243e-27j),(0.014991829090791949+2.1088332865367957e-27j)
35.66115933791535,(0.00862136914686327+1.4408488952301076e-27j),(0.017091241299673703+2.8319783650233903e-27j)
40.74189745691561,(0.009838490676460547+3.126477474858896e-27j),(0.01947881574326311+6.129731666378474e-27j)
46.54650154979674,(0.011225800252842155+6.026197247970212e-27j),(0.02219248499569016+1.1781164293396828e-26j)
53.1781026845001,(0.012806655058940675-1.5793501836272072e-27j),(0.025274397046178773-3.077539827533195e-27j)
60.75452528044148,(0.014607510959862739-3.388571453857916e-27j),(0.028771707837371815-6.578367887810791e-27j)
69.41038050851068,(0.016658313254014834+2.4127038844779628e-27j),(0.032736703006622486+4.6638888782018754e-27j)
79.29945794321301,(0.01899293573446849+8.921290620356304e-27j),(0.03722716834333039+1.7161185366181976e-26j)
90.59745795971192,(0.021649676095497724-4.796937321333278e-27j),(0.04230665006763596-9.175998990140597e-27j)
