P,lK1_ratio,lK3_ratio
1.9036539387158786,nan,nan
2.6049388991366236,nan,nan
3.5645694473295215,nan,nan
P,lK1_ratio,lK3_ratio
1.9036539387158786,nan,nan
2.6049388991366236,nan,nan
3.5645694473295215,nan,nan
4.877717227473702,nan,nan
6.674614060056579,nan,nan
9.133467721288723,nan,nan
12.49813575215402,nan,nan
17.10231010234854,nan,nan
23.402611128342357,nan,nan
P,lK1_ratio,lK3_ratio
P,lK1_ratio,lK3_ratio
1.9036539387158786,nan,nan
P,lK1_ratio,lK3_ratio
P,lK1_ratio,lK3_ratio
