P,lK1_ratio,lK3_ratio
1.9952623149688797,(0.0003041079947268199+1.6830593409001613e-29j),(0.0006076777389801298+3.362118526945463e-29j)
2.793533257985221,(0.00042597250227775947-8.745389917225494e-29j),(0.0008505933229831192-1.7455610951469147e-28j)
3.9111789988331642,(0.0005969760547008116-2.186983533888091e-28j),(0.0011904982728774187-4.358724027401613e-28j)
5.475976030421944,(0.0008374890824559578-3.176637680273523e-29j),(0.001666008546618199-6.314013267044244e-29j)
