0,195.30141493449787
9999,169.03945888049566
19999,154.48753987517472
29999,142.34816503451503
39999,144.17867770974127
49999,135.83885493963788
59999,117.04440379007124
69999,105.10465341695011
79999,97.59262761002677
89999,91.69137667614054
99999,86.66465437861933
109999,81.99972502727144
119999,78.20826378323557
129999,77.46920982590854
139999,75.72871705110586
149999,65.0536135926472
159999,63.014733562386
169999,62.64499316715862
